dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
xes3g5m,learner_based,dkt,medium,0.8611715923166428,0.0075519515138587415,0.845741303487791,0.008470090993774933,0.47044115394469993,0.0901238661668022,0.3460310932093203,0.013328965524701966,0.085275246435256,0.016580059781393704,0.11989297112435116,0.009408444707495392,0.16762990480475753,0.003103437908015813,0.012000654248966599,0.004133920324480858,0.05864755778276831,0.003391641107419717
xes3g5m,learner_based,dkt,sparse,0.8556642908539418,0.007762481287852109,0.8283522806011469,0.013875573327113418,0.68139803979901,0.1596436944418001,0.37487880163171977,0.015058417777096305,0.11561856263980094,0.01718019258781797,0.14073252736554018,0.011271021082508088,0.187105193993069,0.004648376848878252,0.018288263321254553,0.005005200238497568,0.06359295368470239,0.0035203198458646193
xes3g5m,learner_based,dkt,strict_cold_start,0.8333333333333334,0.2886751345948129,0.47619047619047616,0.4130797993547017,0.6961074834427112,0.09295196751212996,0.500003740084554,0.044909172150089736,0.45538771294412156,0.11409832528432781,0.2517324547355762,0.045944399880769704,0.10317460317460317,0.1290140333889592,0.226609926787875,0.0758232302747406,0.07936507936507937,0.11831786917361567
xes3g5m,learner_based,dkt,very_sparse,0.8316878288053573,0.046635005154680095,0.7774539414074297,0.036806151509314405,1.0432817514092956,0.4492265535661832,0.4283749034474325,0.038104689650043294,0.18858511356094582,0.038673900353630275,0.18477552935525748,0.03388223914343647,0.20472311102347954,0.01587865317952098,0.05658495324840761,0.021213122460863394,0.07424070571607803,0.02069348095198426
xes3g5m,learner_based,simplekt,dense,0.7550231641727798,0.0010441011869686515,0.8068650519045217,0.0031273574917084082,0.6179390299639971,0.012272316816642733,0.392754636852926,0.0031106733304191673,0.11447958333927016,0.0010499544314218582,0.15426467152197126,0.0024483995291386465,0.16126669413869835,0.001873732993305302,0.0177424047706854,0.0006842458464368645,0.023827123595536154,0.00043602927459939644
xes3g5m,learner_based,simplekt,medium,0.8352523653654829,0.004437765866752289,0.8382836556223981,0.004899018671561288,0.6108739436312814,0.029522139439397934,0.365775932124702,0.005956964632245002,0.11047322074228441,0.005477564294125796,0.1338230822708707,0.004358648191181945,0.16762990480475753,0.003103437908015813,0.016648239275235135,0.0015357621734640732,0.049308913627248985,0.0008993522832332209
xes3g5m,learner_based,simplekt,sparse,0.8452445103440649,0.0034657694966330563,0.8169236742415987,0.0034710368495050646,0.6828050412764627,0.04014839239075624,0.38464862215952317,0.005037170731241341,0.12387275743290424,0.006319728972084356,0.14797676398207332,0.0039056589300534234,0.187105193993069,0.004648376848878252,0.02095954717160682,0.0024389586164396074,0.05901204039198267,0.0038747414758533725
xes3g5m,learner_based,simplekt,strict_cold_start,0.6666666666666666,0.5773502691896258,0.38095238095238093,0.48795003647426655,0.9729541938659585,0.3907487675838989,0.5976007967096292,0.1465108364068257,0.5963232957181477,0.1475316036065679,0.37552564810052164,0.17583337973159682,0.10317460317460317,0.1290140333889592,0.3755253712681609,0.17583360396912465,0.10317460317460317,0.1290140333889592
xes3g5m,learner_based,simplekt,very_sparse,0.8272096884788862,0.029898208841029564,0.7728240251350716,0.009436498453516427,0.9663636612939565,0.15024034554376986,0.4289713991233566,0.01941800261898978,0.1934176522319564,0.01927323505811786,0.1843463877383473,0.016496919777897773,0.20472311102347954,0.01587865317952098,0.05997021474472412,0.015521080194258087,0.07967331603414408,0.0157410994109267
xes3g5m,temporal,bkt,dense,0.5000092359621962,0.0,0.3365705818610378,0.0,21.513564251651044,0.0,0.8224109293175854,0.0,0.6892900551830692,0.0,0.6763597366610157,0.0,0.15661973426150425,0.0,0.5197400024464043,0.0,4.689290141755934e-11,0.0
xes3g5m,temporal,bkt,medium,0.5045793567173465,0.0,0.34623257866414975,0.0,21.120181515992673,0.0,0.8143651339135354,0.0,0.672613721332173,0.0,0.6631905713340116,0.0,0.16875463184863007,0.0,0.4944496454593213,0.0,1.3705973939658024e-05,0.0
